State,Year,Quarter,Price
IL,1980,1,100000
IL,1980,2,100570
IL,1980,3,102110
IL,1980,4,99930
IL,1981,1,101180
IL,1981,2,107320
IL,1981,3,106130
IL,1981,4,108250
IL,1982,1,104700
IL,1982,2,103510
IL,1982,3,99330
IL,1982,4,101210
IL,1983,1,102070
IL,1983,2,104920
IL,1983,3,105920
IL,1983,4,107150
IL,1984,1,107800
IL,1984,2,110530
IL,1984,3,111200
IL,1984,4,112730
IL,1985,1,113620
IL,1985,2,114970
IL,1985,3,116340
IL,1985,4,118270
IL,1986,1,120020
IL,1986,2,122690
IL,1986,3,125440
IL,1986,4,128350
IL,1987,1,130820
IL,1987,2,135520
IL,1987,3,138600
IL,1987,4,140600
IL,1988,1,143510
IL,1988,2,148080
IL,1988,3,151450
IL,1988,4,152850
IL,1989,1,155730
IL,1989,2,158780
IL,1989,3,162340
IL,1989,4,164330
IL,1990,1,166070
IL,1990,2,167940
IL,1990,3,169900
IL,1990,4,170420
IL,1991,1,172460
IL,1991,2,174270
IL,1991,3,175480
IL,1991,4,177910
IL,1992,1,179100
IL,1992,2,180660
IL,1992,3,182380
IL,1992,4,184040
IL,1993,1,185160
IL,1993,2,186860
IL,1993,3,188770
IL,1993,4,190440
IL,1994,1,193110
IL,1994,2,195840
IL,1994,3,197510
IL,1994,4,197860
IL,1995,1,199870
IL,1995,2,202730
IL,1995,3,205160
IL,1995,4,207030
IL,1996,1,209280
IL,1996,2,209960
IL,1996,3,210980
IL,1996,4,212980
IL,1997,1,214450
IL,1997,2,215950
IL,1997,3,218170
IL,1997,4,220190
IL,1998,1,222070
IL,1998,2,222970
IL,1998,3,225100
IL,1998,4,226790
IL,1999,1,228840
IL,1999,2,231570
IL,1999,3,234900
IL,1999,4,237270
IL,2000,1,241980
IL,2000,2,246110
IL,2000,3,250140
IL,2000,4,253000
IL,2001,1,256310
IL,2001,2,260740
IL,2001,3,265560
IL,2001,4,268040
IL,2002,1,272670
IL,2002,2,277500
IL,2002,3,281070
IL,2002,4,284270
IL,2003,1,287240
IL,2003,2,290150
IL,2003,3,294250
IL,2003,4,303480
IL,2004,1,306720
IL,2004,2,313740
IL,2004,3,324080
IL,2004,4,328700
IL,2005,1,335510
IL,2005,2,343360
IL,2005,3,350400
IL,2005,4,356770
IL,2006,1,361470
IL,2006,2,364290
IL,2006,3,367000
IL,2006,4,371150
IL,2007,1,373390
IL,2007,2,372140
IL,2007,3,369120
IL,2007,4,370320
IL,2008,1,368800
IL,2008,2,361310
IL,2008,3,349290
IL,2008,4,348150
IL,2009,1,346650
IL,2009,2,336760
IL,2009,3,325980
IL,2009,4,322870
IL,2010,1,317590
IL,2010,2,313930
IL,2010,3,317180
IL,2010,4,315050
IL,2011,1,304290
IL,2011,2,298170
IL,2011,3,300280
IL,2011,4,300200
IL,2012,1,296460
IL,2012,2,292760
IL,2012,3,295880
IL,2012,4,296040
IL,2013,1,294190
IL,2013,2,296070
IL,2013,3,297050
IL,2013,4,298250
IL,2014,1,299190
IL,2014,2,304530
IL,2014,3,308830
IL,2014,4,310070
IL,2015,1,313020
IL,2015,2,316070
IL,2015,3,317640
IL,2015,4,319180
IL,2016,1,320480
IL,2016,2,324880
IL,2016,3,329120
IL,2016,4,330880
IL,2017,1,330920
IL,2017,2,335570
IL,2017,3,339610
IL,2017,4,341040
IL,2018,1,343450
IL,2018,2,347120
IL,2018,3,350070
IL,2018,4,350220
IL,2019,1,353520
IL,2019,2,358490
IL,2019,3,360380
IN,1975,1,66110
IN,1975,2,61080
IN,1975,3,63610
IN,1975,4,63130
IN,1976,1,62040
IN,1976,2,65440
IN,1976,3,65360
IN,1976,4,68350
IN,1977,1,70700
IN,1977,2,71310
IN,1977,3,73810
IN,1977,4,78320
IN,1978,1,81080
IN,1978,2,84220
IN,1978,3,86810
IN,1978,4,89200
IN,1979,1,93500
IN,1979,2,96120
IN,1979,3,97830
IN,1979,4,97570
IN,1980,1,100000
IN,1980,2,98450
IN,1980,3,101830
IN,1980,4,101110
IN,1981,1,103770
IN,1981,2,102390
IN,1981,3,104830
IN,1981,4,107040
IN,1982,1,103960
IN,1982,2,103980
IN,1982,3,101710
IN,1982,4,104140
IN,1983,1,105860
IN,1983,2,105880
IN,1983,3,105450
IN,1983,4,104840
IN,1984,1,104860
IN,1984,2,107420
IN,1984,3,106300
IN,1984,4,108490
IN,1985,1,109330
IN,1985,2,110810
IN,1985,3,111420
IN,1985,4,113110
IN,1986,1,114380
IN,1986,2,116360
IN,1986,3,118170
IN,1986,4,119630
IN,1987,1,121370
IN,1987,2,122770
IN,1987,3,124330
IN,1987,4,124690
IN,1988,1,127560
IN,1988,2,129120
IN,1988,3,129760
IN,1988,4,131020
IN,1989,1,132170
IN,1989,2,133970
IN,1989,3,136300
IN,1989,4,136730
IN,1990,1,137720
IN,1990,2,139000
IN,1990,3,140230
IN,1990,4,140750
IN,1991,1,142990
IN,1991,2,144190
IN,1991,3,145280
IN,1991,4,147380
IN,1992,1,148620
IN,1992,2,150000
IN,1992,3,152290
IN,1992,4,153120
IN,1993,1,154140
IN,1993,2,155640
IN,1993,3,157530
IN,1993,4,159030
IN,1994,1,160710
IN,1994,2,163090
IN,1994,3,165040
IN,1994,4,165190
IN,1995,1,167350
IN,1995,2,170290
IN,1995,3,173260
IN,1995,4,175290
IN,1996,1,177480
IN,1996,2,179170
IN,1996,3,180590
IN,1996,4,182860
IN,1997,1,184220
IN,1997,2,186170
IN,1997,3,188870
IN,1997,4,191260
IN,1998,1,193040
IN,1998,2,194740
IN,1998,3,196990
IN,1998,4,198710
IN,1999,1,200540
